Date,Open,High,Low,Close,Volume,Adj Close
2012-05-23,1316.02002,1320.70996,1296.53003,1318.85999,4108330000,1318.85999
2012-05-22,1316.08997,1328.48999,1310.04004,1316.63,4123680000,1316.63
2012-05-21,1295.72998,1316.39001,1295.72998,1315.98999,3786750000,1315.98999
2012-05-18,1305.05005,1312.23999,1291.97998,1295.21997,4512470000,1295.21997
2012-05-17,1324.81995,1326.35999,1304.85999,1304.85999,4664280000,1304.85999
2012-05-16,1330.78003,1341.78003,1324.79004,1324.80005,4280420000,1324.80005
2012-05-15,1338.35999,1344.93994,1328.41003,1330.66003,4114040000,1330.66003
2012-05-14,1351.93005,1351.93005,1336.60999,1338.34998,3688120000,1338.34998
2012-05-11,1358.10999,1365.66003,1348.89001,1353.39001,3869070000,1353.39001
2012-05-10,1354.57996,1365.88,1354.57996,1357.98999,3727990000,1357.98999
2012-05-09,1363.19995,1363.72998,1343.13,1354.57996,4288540000,1354.57996
2012-05-08,1369.16003,1369.16003,1347.75,1363.71997,4261670000,1363.71997
2012-05-07,1368.79004,1373.91003,1363.93994,1369.57996,3559390000,1369.57996
2012-05-04,1391.51001,1391.51001,1367.95996,1369.09998,3975140000,1369.09998
2012-05-03,1402.31995,1403.06995,1388.70996,1391.56995,4004910000,1391.56995
2012-05-02,1405.50,1405.50,1393.92004,1402.31006,3803860000,1402.31006
2012-05-01,1397.85999,1415.31995,1395.72998,1405.81995,3807950000,1405.81995
2012-04-30,1403.26001,1403.26001,1394.00,1397.91003,3574010000,1397.91003
2012-04-27,1400.18994,1406.64001,1397.31006,1403.35999,3645830000,1403.35999
2012-04-26,1390.64001,1402.08997,1387.28003,1399.97998,4034700000,1399.97998
2012-04-25,1372.10999,1391.37,1372.10999,1390.68994,3998430000,1390.68994
2012-04-24,1366.96997,1375.56995,1366.81995,1371.96997,3617100000,1371.96997
2012-04-23,1378.53003,1378.53003,1358.79004,1366.93994,3654860000,1366.93994
2012-04-20,1376.95996,1387.40002,1376.95996,1378.53003,3833320000,1378.53003
2012-04-19,1385.07996,1390.45996,1370.30005,1376.92004,4180020000,1376.92004
2012-04-18,1390.78003,1390.78003,1383.29004,1385.14001,3463140000,1385.14001
2012-04-17,1369.56995,1392.76001,1369.56995,1390.78003,3456200000,1390.78003
2012-04-16,1370.27002,1379.66003,1365.38,1369.56995,3574780000,1369.56995
2012-04-13,1387.60999,1387.60999,1369.84998,1370.26001,3631160000,1370.26001
2012-04-12,1368.77002,1388.13,1368.77002,1387.56995,3618280000,1387.56995
2012-04-11,1358.97998,1374.70996,1358.97998,1368.70996,3743040000,1368.70996
2012-04-10,1382.18005,1383.01001,1357.38,1358.58997,4631730000,1358.58997
2012-04-09,1397.44995,1397.44995,1378.23999,1382.19995,3468980000,1382.19995
2012-04-05,1398.79004,1401.59998,1392.92004,1398.07996,3303740000,1398.07996
2012-04-04,1413.08997,1413.08997,1394.08997,1398.95996,3938290000,1398.95996
2012-04-03,1418.97998,1419.00,1404.62,1413.38,3822090000,1413.38
2012-04-02,1408.46997,1422.38,1404.45996,1419.04004,3572010000,1419.04004
